,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,look_back_0_open,look_back_0_close,look_back_0_high,look_back_0_low,look_back_1_open,look_back_1_close,look_back_1_high,look_back_1_low,look_back_2_open,look_back_2_close,look_back_2_high,look_back_2_low,look_back_3_open,look_back_3_close,look_back_3_high,look_back_3_low,look_back_4_open,look_back_4_close,look_back_4_high,look_back_4_low
947,000001.SH,20180206,3370.652,3418.01,3440.124,3364.2163,3487.497,-116.845,-3.3504,280555477.0,318818541.8,0.7102773336808502,0.6537578049044004,0.7366693447320429,0.6460771019324295,0.7027106054332796,0.7932067752976655,0.7934742280279079,0.696230993169544,0.711727259258588,0.7628737450327053,0.7641663735562444,0.6754878320192059,0.7826722884410237,0.7448515364913753,0.8022725993705687,0.7179259327775709,0.7729322829878719,0.7852540844755289,0.8027022423107167,0.7540960204202233
946,000001.SH,20180207,3309.2598,3412.7441,3425.5377,3304.007,3370.652,-61.3922,-1.8214,260939714.0,295264429.9,0.7038748611681384,0.5803573361820917,0.7191451370231374,0.5740876618909512,0.7101601714502204,0.6536342738185099,0.7365551564628395,0.6459527053530258,0.7025925905522818,0.7930989579009706,0.7933664407688976,0.6961122481389228,0.7116102604115946,0.7627625095841697,0.7640552837664598,0.675366749563028,0.782563283974594,0.7447382702255246,0.8021658035485859,0.7178096324228562
945,000001.SH,20180208,3262.0504,3281.0458,3307.1623,3225.7117,3309.2598,-47.2094,-1.4266,201262499.0,222348685.3,0.5465708897700794,0.5238954312726092,0.5777470488322306,0.4805166825385981,0.7037836536938404,0.5802509063029047,0.7190558114706305,0.5739804593317692,0.7100697385829102,0.6535368746514738,0.7364679765359438,0.6458543595029551,0.702501225049862,0.7930187464802811,0.7932862623130245,0.6960200839935894,0.7115200062544821,0.7626785594737743,0.7639714929786547,0.6752720287247963
944,000001.SH,20180209,3129.8508,3172.8509,3180.11,3062.7426,3262.0504,-132.1996,-4.0527,256389176.0,272095086.8,0.4173520425165121,0.3660138038262396,0.4260187527910596,0.2858926694643527,0.546526988650828,0.5238481953639008,0.5777077326666445,0.4804630670899147,0.7037628732302397,0.5802119583696741,0.7190372770225069,0.5739405892288523,0.7100498825888022,0.653508704594008,0.7364520028256544,0.6458250596085547,0.7024802559845833,0.7930110894667156,0.793278644641948,0.6959981617726835
943,000001.SH,20180212,3154.1254,3128.3709,3168.1258,3113.6054,3129.8508,24.2746,0.7756,153310831.0,171003182.2,0.364165074244902,0.39491802862019393,0.4116356376763136,0.34653387395647195,0.41727778893992556,0.3659321944444789,0.4259457409912443,0.2857995802291779,0.5464712434173672,0.5237892006854014,0.5776564550480459,0.4803978561375582,0.7037296569452365,0.5801610395595748,0.7190062492726252,0.5738887718493678,0.7100175671141336,0.6534682878307042,0.7364234702788307,0.645783541923268
942,000001.SH,20180213,3184.9587,3176.1066,3219.2169,3176.1066,3154.1254,30.8333,0.9776,151527597.0,172045207.0,0.4210770413239466,0.43164862362461415,0.47256133143097917,0.4210770413239466,0.3640688871876429,0.39482608789284734,0.4115460052957533,0.3464352524048789,0.41718893562063497,0.3658362513889918,0.4258580845320546,0.28569257256140806,0.5464002289705165,0.5237150543301378,0.5775897466166551,0.48031771835909504,0.7036803565456676,0.5800946769581162,0.7189590582460347,0.5738215431809398
941,000001.SH,20180214,3199.1589,3188.2475,3203.4967,3171.3836,3184.9587,14.2002,0.4459,100322827.0,114552203.0,0.43548314252654485,0.44851580083321374,0.45369690181041844,0.41534077340637404,0.4209819601635635,0.43155497504675583,0.4724732270402234,0.4209819601635635,0.363966080704497,0.3947274493977082,0.4114496325599684,0.3463300563421677,0.4170933275729679,0.3657336844059508,0.4257636512632316,0.28557914510067356,0.5463221306801964,0.5236338819129901,0.5775158748987312,0.48023066505644063
940,000001.SH,20180222,3268.5589,3237.5692,3269.9156,3234.1152,3199.1589,69.4,2.1693,138730445.0,157303882.5,0.49427336373314334,0.5312921996525946,0.5329128495682735,0.49014737802609315,0.4353559841015757,0.44839022858446836,0.4535719601420957,0.41521116349789045,0.42085303683153247,0.4314273385331487,0.4723505705972129,0.42085303683153247,0.3638302180949797,0.39459533068682484,0.4113195490692771,0.3461920472908527,0.41696393096400347,0.36559803692759846,0.4256353099003241,0.2854337421893559
939,000001.SH,20180223,3289.0241,3275.429,3294.1338,3258.4878,3268.5589,20.4652,0.6261,145790368.0,159502514.8,0.539373773353016,0.5556157425077295,0.5617202647098346,0.5191342423570073,0.49414293990540425,0.531166113807312,0.5327869536357942,0.490016470702502,0.43521865615184346,0.4482544280280886,0.453436766797154,0.415071474915356,0.42071400938128206,0.4312895502124963,0.4722175777883143,0.42071400938128206,0.3636845085332808,0.3944532262768112,0.41117940445524676,0.34604427083337996
938,000001.SH,20180226,3329.5737,3307.295,3335.9856,3281.615,3289.0241,40.5496,1.2329,188568602.0,213333034.9,0.5773013677959161,0.6039204372090122,0.61158151308731,0.5466183520666178,0.5392271863617335,0.5554709039295442,0.5615760832703539,0.5189854766236809,0.4939914839120418,0.5310186432791069,0.5326396575875154,0.48986457050359217,0.4350608570858846,0.44809803223497574,0.45328092887167964,0.4149115070486064,0.42055464892124944,0.43113132818672145,0.4720637615768083,0.42055464892124944
937,000001.SH,20180227,3292.0679,3328.6719,3328.6719,3284.6293,3329.5737,-37.5058,-1.1264,174219368.0,204394381.5,0.6027238013073049,0.5589834619403221,0.6027238013073049,0.5500946277032104,0.5771792471434417,0.603801416814931,0.6114633849601382,0.5464926578377883,0.5391006313017774,0.5553462407359395,0.561452131132166,0.5188565640609311,0.49385966035963696,0.5308911321900652,0.5325123352940752,0.48973226629960126,0.4349221700264351,0.44796086358366644,0.4531443638597595,0.41477047324327326
936,000001.SH,20180228,3259.408,3264.0585,3277.8324,3239.8438,3292.0679,-32.6599,-0.9921,151043536.0,180233815.2,0.5254022356307687,0.5198443843989288,0.5418635380890497,0.4964630462482012,0.6026222474108686,0.5588765025468191,0.6026222474108686,0.5499865698141747,0.5770745364124997,0.6036999960918434,0.6113629111146225,0.5463841548118876,0.5389912147580957,0.5552388318491579,0.5613454768205226,0.5187446457249067,0.49374465286857666,0.5307807011041095,0.5324021045588425,0.489616748738962
935,000001.SH,20180301,3273.7549,3235.0887,3280.1491,3228.5848,3259.408,14.3469,0.4402,159098320.0,185277782.0,0.49065757726728537,0.5368734424809389,0.5445161248585492,0.48288377571029073,0.5252837978958063,0.5197252769866891,0.5417470838113171,0.4963411215689612,0.6025131140788256,0.55876209819724,0.6025131140788256,0.5498710942977547,0.5769623247825995,0.6035909926200237,0.6112548309636786,0.5462682452328471,0.5388744143880357,0.5551239891889249,0.5612313699628878,0.5186254058028229
934,000001.SH,20180302,3254.5283,3248.4464,3269.9377,3242.2669,3273.7549,-19.2266,-0.5873,150861063.0,178602991.9,0.5065126344276325,0.5137829449726139,0.5322033601901995,0.49912565272574494,0.4905448238476005,0.5367664456424928,0.5444100799815513,0.48277005399714235,0.5251753574680152,0.5196161441975838,0.5416406940265767,0.49622907608332334,0.6024142932228105,0.5586578277780494,0.6024142932228105,0.5497657164279948,0.5768603213572737,0.6034923060229987,0.6111570989632584,0.5461624185974255
933,000001.SH,20180305,3256.9263,3255.8713,3269.3999,3236.7172,3254.5283,2.398,0.0737,144835988.0,174148634.5,0.5152775529073398,0.5165388575986326,0.5314516634728553,0.49237787879598055,0.5064007176444231,0.5136719299685668,0.5320946299780469,0.499012819691967,0.4904309264834023,0.5366582814165317,0.5443028638402874,0.4826551922827422,0.5250657555315575,0.5195058527193721,0.5415331343821664,0.49611588377019383,0.6023142716835518,0.5585523788683217,0.6023142716835518,0.5496591645776602
932,000001.SH,20180306,3289.6419,3266.4868,3290.2534,3243.654,3256.9263,32.7156,1.0045,195358046.0,224381789.5,0.5278427703245772,0.5555290746257981,0.556260238606096,0.5005418366706986,0.5151499310231006,0.516411383188619,0.5313259326974401,0.4922475794367973,0.5062720578631429,0.513544120351735,0.5319689743795404,0.4988832961031251,0.49030039948272475,0.5365331594091286,0.5441786356524994,0.48252375612792586,0.5249392781032239,0.5193787252162645,0.5414085823521617,0.4959860214659053
931,000001.SH,20180307,3271.6683,3288.8645,3308.4063,3264.7639,3289.6419,-17.9736,-0.5464,168665019.0,193489335.4,0.5544860755964428,0.5339222788907863,0.5778548199971008,0.5256657641971603,0.5277260662024974,0.5554157167705962,0.5561469691220173,0.5004218328590314,0.5150316927985534,0.5162932974277432,0.5312096495629632,0.49212657315120084,0.5061527466267349,0.5134256880431021,0.531852768965407,0.498763091834246,0.4901791578539162,0.5364175056389063,0.5440639059421891,0.48240157458587374
930,000001.SH,20180308,3288.4055,3268.3468,3289.4974,3261.5524,3271.6683,16.7372,0.5116,149827519.0,175895391.2,0.5298252454765958,0.5538149267619197,0.5551208106425028,0.5216993205400347,0.5543638787732649,0.5337976727220904,0.5777353611595382,0.5255401906586273,0.5276007340580744,0.5552936288682965,0.5560249668964825,0.5002933016296746,0.5149048733251075,0.5161666257694845,0.5310847255705987,0.4919970700124694,0.5060248868566225,0.5132986804030245,0.5317279203237606,0.49863436625944263
929,000001.SH,20180309,3307.1656,3291.4258,3309.7153,3283.5591,3288.4055,18.7601,0.5705,168424509.0,202349181.9,0.5572954047753069,0.5761219190767086,0.5791716378478674,0.5478859751729716,0.5296904082974573,0.5536827971726356,0.5549888284415022,0.5215635662302492,0.5542318111413231,0.5336632838900384,0.5776059313445745,0.5254048698477635,0.5274656458099669,0.5551616661723852,0.5558930867428693,0.5001551313344937,0.5147683521616018,0.5160302470133777,0.5309500305423911,0.4918579633650174
928,000001.SH,20180312,3326.6992,3319.2089,3333.5611,3313.5552,3307.1656,19.5336,0.5906,206532436.0,247894176.2,0.5903885057992388,0.5993486895348927,0.6075571571230646,0.583625333324669,0.557153297497028,0.5759818490854084,0.5790318978779531,0.5477428496653964,0.529545313780066,0.5535402989606814,0.5548464715600384,0.5214175922771188,0.5540893723402079,0.5335186192922584,0.577466021943749,0.5252593115763527,0.5273203105427706,0.5550193279943335,0.555750827714552,0.5000068406951754
927,000001.SH,20180313,3310.2389,3324.1215,3333.8754,3307.3764,3326.6992,-16.4603,-0.4948,177114353.0,202375117.0,0.5961363474375174,0.5795275875906484,0.60780564444747,0.5761029715200524,0.5902590482555394,0.5992202366410723,0.6074296245938495,0.5834951174683493,0.5570201134953694,0.575850776212565,0.5789011669881806,0.5476086105285359,0.5294090342662708,0.5534067098558855,0.5547130289082821,0.5212804014522764,0.5539558447996076,0.5333827852805891,0.5773351154820112,0.5251225514996894
926,000001.SH,20180314,3291.3819,3298.6655,3304.9787,3287.3558,3310.2389,-18.857,-0.5697,157491085.0,183457630.4,0.5655594251624665,0.556844512327608,0.5731132430147685,0.5520272364524332,0.5960178277551611,0.5794071340156359,0.6076884835160377,0.5759821191892068,0.5901398442315566,0.5991020760409556,0.607312419879375,0.583375125865029,0.5568970391925445,0.5757298945165737,0.5787806404739352,0.547484440368065,0.5292827449814822,0.5532832148151592,0.5545896859728813,0.5211531656848214
925,000001.SH,20180315,3291.112,3277.5143,3297.0981,3273.2008,3291.3819,-0.2699,-0.0082,148573606.0,179516618.1,0.5401269773389676,0.5563986800360932,0.5635619532010594,0.5349652228081245,0.565437584139194,0.5567216561686708,0.5729922818798039,0.5519038191646998,0.5958995346056715,0.5792869060094298,0.60757154979482,0.5758614922283847,0.5900208663992911,0.5989841421527108,0.6071954423532889,0.5832553600608117,0.5567741891520728,0.5756092381759671,0.5786603394921354,0.5473604939236536
924,000001.SH,20180316,3269.8821,3290.209,3300.5654,3269.2826,3291.112,-21.2299,-0.6451,141203647.0,167761534.9,0.5552063183524539,0.5308791647873787,0.5676008169322347,0.5301616855572818,0.5400133515762825,0.5562870251827757,0.5634511659989305,0.5348509718281189,0.5653270241227909,0.5566100404358251,0.5728826369258762,0.5517916198715309,0.5957926642918553,0.5791780234916093,0.6074660932533977,0.5757521948074508,0.5899132840320128,0.598877645461866,0.6070899402558673,0.5831469582218366
923,000001.SH,20180319,3279.2517,3264.9281,3280.5673,3251.0471,3269.8821,9.3696,0.2865,137954980.0,169772207.0,0.524830017222052,0.5419744863361992,0.5435491787017063,0.5082153131132048,0.5550897011861284,0.5307596508331193,0.5674856756571943,0.5300420861682356,0.5398949252873763,0.5561705367030432,0.5633355305987258,0.5347319308220274,0.5652116120928692,0.5564935904195603,0.572768124590526,0.5516745960954749,0.5956808799982658,0.5790642607877273,0.6073556989887764,0.5756380241684945
922,000001.SH,20180320,3290.6399,3257.2188,3292.5742,3252.4333,3279.2517,11.3882,0.3473,139881081.0,166979881.4,0.5154753248768392,0.5554829898910799,0.5577984979514682,0.5097467078975761,0.5247039586409669,0.5418504257111101,0.5434253015857148,0.5080873183130695,0.5549671689619469,0.530634283270633,0.5673645880161817,0.5299166349832927,0.5397706223175731,0.5560481304356228,0.5632139593144374,0.5346070261750488,0.565090259440505,0.5563712217996812,0.5726476525474914,0.5515516658869843
921,000001.SH,20180321,3280.9521,3299.731,3314.209,3268.8779,3290.6399,-9.6878,-0.2944,168398277.0,208617686.7,0.5662497455750869,0.5437672690624342,0.5835830981649708,0.5293117941459553,0.5153532852924729,0.5553656979352264,0.5576814807722628,0.5096239885098447,0.5245830141998631,0.5417315160064982,0.5433065787684307,0.5079644020089396,0.5548498157946693,0.5305140425691325,0.567248706025494,0.5297963091199246,0.5396514658069081,0.5559309055438522,0.5630975847770548,0.5344872569108962
920,000001.SH,20180322,3263.4803,3281.265,3288.7967,3242.7619,3280.9521,-17.4718,-0.5325,150432977.0,184471728.8,0.5440324208794372,0.5227376142712865,0.5530506272551765,0.49793009313062525,0.5661429933842376,0.543657764855569,0.5834784677005207,0.5292005204855129,0.5152403030106558,0.5552576134590567,0.5575736797644847,0.509510304921101,0.5244711617029149,0.5416217626088905,0.5431970181697766,0.5078505152749317,0.5547416681708338,0.5304029160725007,0.5671420761145527,0.5296850947675823
919,000001.SH,20180323,3152.7608,3172.772,3188.2351,3110.6637,3263.4803,-110.7195,-3.3927,275532013.0,293405066.0,0.414054299093087,0.3900901349729408,0.4325719425230778,0.3396772755051324,0.5439787442981235,0.5226808976108904,0.5529982381267647,0.49786983491066045,0.5660924733419904,0.5436040347877897,0.583430422497037,0.5291447264794689,0.515182516022665,0.5552055394033628,0.5575219363539503,0.5094516999098403,0.524414692526395,0.541567741878324,0.5431432223250975,0.5077916733095686
918,000001.SH,20180326,3133.7218,3117.3192,3134.2759,3091.4575,3152.7608,-19.039,-0.6039,186366350.0,215910259.1,0.3475745132202898,0.36722010377821196,0.367883755987505,0.3165996452522959,0.41399099622239627,0.3900233422057957,0.4325113363731167,0.33960314112329004,0.5439343622985463,0.5226334140101363,0.5529551696342798,0.4978187380797801,0.5660513117603755,0.5435595982193411,0.5833917858375091,0.5290981842048271,0.5151339404340916,0.5551627923597238,0.5574795266467385,0.5094022897436561
917,000001.SH,20180327,3166.6488,3164.7976,3172.7777,3143.5695,3133.7218,32.927,1.0507,189073383.0,227085087.3,0.4043599645452371,0.40657748038283226,0.4139191683782066,0.3789312437414061,0.3474865289663289,0.36713487883546086,0.36779862425768,0.31650731043935565,0.4139123404610314,0.3899413200800446,0.4324352818765006,0.3395140372544048,0.5438739576651176,0.5225700175630882,0.5528960320136563,0.4977518563003232,0.5659940135515868,0.5434991409486184,0.5833369231759931,0.5290356957637163
916,000001.SH,20180328,3122.2895,3130.5711,3165.2126,3117.5336,3166.6488,-44.3593,-1.4008,163500488.0,208617851.7,0.3632953473542648,0.35337352225473706,0.40479782322671404,0.34767568512292213,0.4043006297597145,0.40651847203949687,0.4138612408103256,0.37886816557462033,0.3474188217992477,0.36707006411685633,0.36773390724954214,0.3164350427980345,0.4138544118880076,0.38987986271494174,0.43238008007972195,0.33944515645077605,0.5438351608402663,0.5225280845690673,0.5528585633352082,0.49770626980597193
915,000001.SH,20180329,3160.5306,3127.2628,3174.5089,3098.2465,3122.2895,38.2411,1.2248,170312384.0,210920223.3,0.35924841633474286,0.3991107565488552,0.4158599179065318,0.32448033361347073,0.3632125071411789,0.35328927937387233,0.40472085029964316,0.34759063672770146,0.4042235865434328,0.4064417423639069,0.4137855491962877,0.3787875269212399,0.3473337370907577,0.3669877575428463,0.36765169452433144,0.31634557785223566,0.4137787193085516,0.38980078080667774,0.43230700651013504,0.3393589444896534
914,000001.SH,20180330,3168.8966,3161.7856,3177.7208,3152.8888,3160.5306,8.366,0.2647,154646596.0,196006696.9,0.40053310786641216,0.4090548850254697,0.41962975016496584,0.389871239348805,0.35916120398415663,0.3990291238508562,0.4157806296394168,0.3243882546689599,0.3631258496563985,0.35320123290482286,0.40464000286347135,0.3475017926023675,0.4041426695037458,0.4063611358062135,0.4137059705734966,0.3787030495191879,0.3472448570064029,0.36690162849130786,0.36756565840606475,0.3162523602613035
913,000001.SH,20180402,3163.179,3169.7787,3192.3403,3159.986,3168.8966,-5.7176,-0.1804,177727777.0,226253566.4,0.4100346384693522,0.4021244858230897,0.43707612519510075,0.3982974758984691,0.40045440889575934,0.40897738652619314,0.41955374135764795,0.3897910384299396,0.35907667691151723,0.3989502130124524,0.4157040786025934,0.3242988290957448,0.3630418810874089,0.3531158662450234,0.4045618824352748,0.3474156230566423,0.4040644790156953,0.40628325783575714,0.41362912727735013,0.378621275326114
912,000001.SH,20180403,3136.6332,3130.013,3144.3321,3119.1321,3163.179,-26.5458,-0.8392,152216674.0,189692715.2,0.36230112801606,0.3702370014289033,0.3794659515842061,0.34925779926197353,0.4099697122541628,0.40205841293348704,0.43701511897770545,0.3982308482364674,0.4003880939078602,0.40891230704926457,0.41949019505409957,0.3897231776546683,0.3590043637098457,0.39888367997276475,0.4156399742428383,0.3242214744151004,0.36297014269110145,0.3530426889501568,0.40449616287644274,0.3473416194410578
911,000001.SH,20180404,3131.1114,3147.0491,3163.3404,3128.8668,3136.6332,-5.5218,-0.176,146976682.0,193492824.2,0.38265661701176606,0.3635487346841494,0.4021884342353235,0.36085765926720925,0.3622318509463045,0.3701688809183387,0.3793991760833928,0.34918662128213956,0.40990738231377194,0.40199493001528697,0.4369567305837698,0.3981668074962232,0.40032436756052253,0.40884982300463785,0.41942925261087655,0.3896578970225945,0.3589346061758916,0.3988197343749838,0.4155784706757118,0.3241466476886064
910,000001.SH,20180409,3138.2936,3125.4415,3146.0926,3110.3025,3131.1114,7.1822,0.2294,139608621.0,177236920.1,0.3566777243320065,0.37208847577136567,0.3814401342921958,0.33852478698787913,0.38258705843313395,0.3634764124519262,0.40212170062577396,0.36078494781340137,0.3621593382476335,0.3700975161857798,0.3793291463673439,0.349112221796896,0.40984176512823056,0.4019281684184061,0.4368950256595246,0.3980994922218408,0.4002573643431498,0.40878405285983427,0.41936501261358605,0.3895893510686118
909,000001.SH,20180410,3190.3216,3144.2568,3190.6492,3139.0807,3138.2936,52.028,1.6578,168201359.0,206087413.1,0.379144721408282,0.43438782064437853,0.43478069414669973,0.3729372960866489,0.3565805186969507,0.371993368328171,0.3813463000882636,0.3384251098091389,0.38249338038426706,0.36338013246622214,0.40203068224132515,0.3606883013816338,0.3620628789407337,0.3700021376711053,0.3792350247499328,0.3490139861098075,0.4097517978396073,0.40183712368432056,0.43680874170401385,0.3980079262090061
908,000001.SH,20180411,3208.0818,3197.3719,3220.8453,3191.5865,3190.3216,17.7602,0.5567,175867197.0,211420424.0,0.44274891371280406,0.4555944426440465,0.470903073771687,0.43580986450797354,0.37904229145341334,0.4342927346052551,0.4346856603354552,0.37283404092810435,0.35647508909858155,0.3718899876856108,0.381244162807205,0.3383172666641905,0.3823913955939478,0.36327560679596915,0.40193129470388833,0.3605834178643202,0.361958178157226,0.36989849231801336,0.3791326067998239,0.3489075506305488
907,000001.SH,20180412,3180.1583,3203.2782,3205.2522,3177.0492,3208.0818,-27.9235,-0.8704,148231313.0,185040054.6,0.4497534524888782,0.4220194605624184,0.4521214082353487,0.41828987028311104,0.4426684185347845,0.45551571805308627,0.47082645927399847,0.43572841287336966,0.37895301515617585,0.4342110738542662,0.4346040537441056,0.37274390890525994,0.35638270220958346,0.37179972553745483,0.38115519000894726,0.33822237695840696,0.38230258092662706,0.36318415726881076,0.40184517335442854,0.3604915972543587
906,000001.SH,20180413,3159.0521,3192.0418,3197.8959,3155.5058,3180.1583,-21.1062,-0.6637,127552310.0,163651750.6,0.43620325229354645,0.3966241307127457,0.4432266606799873,0.39236948641886027,0.4496840308920338,0.4219461207856685,0.452052321176592,0.4182160036003994,0.4425979959843903,0.45544711053281633,0.4707600148119262,0.4356570098586125,0.37887359107387625,0.43413945647414576,0.434532491883072,0.372663607617998,0.35630008945733393,0.3717192908586383,0.3810760770436798,0.3381371985667909
905,000001.SH,20180416,3110.6489,3152.8882,3153.1063,3096.1003,3159.0521,-48.4032,-1.5322,154415695.0,192233349.2,0.38917336686267834,0.3384895935929958,0.3894350693755069,0.32103244009397214,0.4361545475425631,0.39656955264362165,0.44317899816314754,0.3923142769845488,0.449637326612469,0.4218953003568789,0.4520059683379318,0.4181646296432833,0.4425502401772598,0.4554012614617263,0.4707164380893598,0.43560822404833643,0.37881637892490644,0.434090445467517,0.4344835392006785,0.37260547394255084
904,000001.SH,20180417,3066.7967,3112.9747,3118.7596,3064.0281,3110.6489,-43.8522,-1.4097,147222846.0,185428029.3,0.3412371233167123,0.2858187007325547,0.3481796074608301,0.28249609159472955,0.3891374916698835,0.33844592042255844,0.3893992344470849,0.32098608104432913,0.43612590066315005,0.3965348153947414,0.44315143203414736,0.3922788850380738,0.449610754132868,0.42186445961375796,0.4519797602869048,0.4181332149159276,0.4425225773103808,0.45537557579524496,0.4706931087471461,0.43557949311404504
903,000001.SH,20180418,3091.3987,3091.9095,3096.889,3041.625,3066.7967,24.602,0.8022,159290503.0,202238970.0,0.31589875321231903,0.31528564740231774,0.3218755746314679,0.2555429992910024,0.3411830063619638,0.2857562246582864,0.34812653768591856,0.2824331143498106,0.3890905998378548,0.33839138245260403,0.3893523820954141,0.3209289094937466,0.4360860963971058,0.39648903934894875,0.44311268747449106,0.3922324670427478,0.4495729838745888,0.4218225042022156,0.4519423473611634,0.41809069669658716
902,000001.SH,20180419,3117.376,3094.2738,3127.4389,3090.2867,3091.3987,25.9773,0.8403,160056805.0,196198984.7,0.3186675805622404,0.3464009007468755,0.35848103284191224,0.3138812173194258,0.31582932754250537,0.31521613139883453,0.3218070295734542,0.25546468093636954,0.341117306018727,0.2856823578542201,0.34806186038740544,0.2823587579259372,0.38903195809469415,0.3383252707976041,0.3892937789226789,0.32086022495616134,0.4360343788676559,0.3964314876756895,0.44306200522760736,0.3921742882154316
901,000001.SH,20180420,3071.5425,3105.4617,3111.1707,3065.9214,3117.376,-45.8335,-1.4703,155147091.0,185139069.1,0.3320516009519674,0.2913266432137393,0.3389060899649028,0.2845776909995848,0.31861889161095935,0.34635645967447826,0.3584384420686389,0.31383179524671484,0.31578020385946515,0.31516691379328765,0.3217588214877555,0.25540631127391034,0.34107205566455867,0.2856286165965405,0.3480176737221739,0.2823045075965035,0.3889940467694421,0.3382795927908006,0.3892559077002043,0.32081187184955223
900,000001.SH,20180423,3068.012,3063.4427,3085.0573,3045.9369,3071.5425,-3.5305,-0.1149,131686340.0,157854795.1,0.2815488537203141,0.2870358085862511,0.3075043249402556,0.26052735491478207,0.3320065510726002,0.2912753407146273,0.3388620924749234,0.28452535231445286,0.3185717793691413,0.3463136060611616,0.358397443436785,0.31378394802824094,0.31573265578576243,0.31511927155939934,0.3217121913283909,0.2553494938230538,0.34102839072151486,0.2855764392630343,0.3479750751598219,0.282251819902994
899,000001.SH,20180424,3128.9271,3069.7455,3136.0395,3069.7455,3068.012,60.9151,1.9855,162274806.0,195545006.1,0.2890390944136411,0.36011651067677114,0.3686585408927485,0.2890390944136411,0.28146939810223265,0.2869571516967811,0.30742864762507494,0.2604448392255024,0.33193444051339505,0.2911973009681251,0.3387909798676239,0.28444632998125297,0.31849771312835873,0.34624357816063406,0.35832917456414876,0.31370918482931454,0.3156581762575932,0.3150447027417165,0.32163858223313707,0.25526622439952606
898,000001.SH,20180425,3117.9739,3112.3978,3122.9082,3107.0008,3128.9271,-10.9532,-0.3501,127311053.0,161298141.7,0.3401988005526459,0.34689671130577077,0.3528237034739788,0.33371602148939034,0.2889656270414961,0.36005349760105426,0.3685967842064823,0.2889656270414961,0.2813948173546546,0.28688337810576303,0.3073578850479346,0.2603671661177582,0.33186728232758644,0.2911241510319852,0.33872483016381494,0.2843721870904506,0.31842857862519797,0.34617852460910253,0.35826589860125163,0.3136393460139133
897,000001.SH,20180426,3075.0301,3119.4962,3121.9334,3067.9286,3117.9739,-42.9438,-1.3773,133972736.0,163783774.6,0.34867979541326133,0.29525976856553976,0.35160776277341343,0.286728273321768,0.34015202440172987,0.34685095711014297,0.35277885360825517,0.3336682562075961,0.2889110338242545,0.36000975084443626,0.3685543409693119,0.2889110338242545,0.2813390689967608,0.28682846718268895,0.3073060980886478,0.26030820939830634,0.331819234968465,0.2910698871584879,0.33867782911712335,0.28431689301432594
896,000001.SH,20180427,3082.2316,3082.4148,3088.0347,3049.9139,3075.0301,7.2015,0.2342,131225643.0,179520260.0,0.30407609477138553,0.3038559712793462,0.3108286712610809,0.2650247213957144,0.3486311562217641,0.2952030273496427,0.351559567656253,0.28667023816450266,0.3401020918337054,0.3468020405452817,0.35273083610625294,0.3336173402696406,0.2888533297184673,0.35996283002675444,0.36850871607905217,0.2888533297184673,0.28128021647815155,0.28677044722146816,0.3072511838964623,0.2602461672044447
895,000001.SH,20180502,3081.1773,3087.4086,3097.6039,3064.763,3082.2316,-1.0543,-0.0342,134184566.0,168246153.0,0.3100223896236754,0.3025340508450348,0.32227438525057006,0.28280849771579497,0.3040211914478895,0.3038010345521781,0.3107747926389862,0.26496389203834325,0.34858301411511255,0.2951467775408999,0.35151186993513417,0.2866126935076306,0.34005265544416136,0.3467536208708899,0.35268331612476045,0.3335669198210452,0.28879611634506575,0.35991640749811066,0.3684635903859832,0.28879611634506575
894,000001.SH,20180503,3100.8586,3074.5165,3105.6598,3056.1573,3081.1773,19.6813,0.6388,139985620.0,173444959.1,0.29446462938939216,0.3261254392068591,0.3318960451986221,0.2723985397609702,0.30995976175346973,0.30247030555158777,0.3222135856449597,0.2827418089401996,0.3039576680682103,0.303737478320295,0.31071227704369775,0.26489454045892635,0.34852614032992923,0.2950819299053815,0.3514554331990295,0.28654657240090253,0.33999450874367365,0.3466964741003905,0.3526270541939413,0.33350780530754354
893,000001.SH,20180504,3091.0334,3093.1169,3104.0925,3086.7845,3100.8586,-9.8252,-0.3169,118711265.0,148436363.4,0.3167633894520832,0.31425883510260133,0.32995704758415495,0.3091512752391448,0.2944040360937447,0.32606960899006365,0.33184108311664445,0.2723346268242441,0.3099014995585648,0.30241091663659403,0.322157166925625,0.2826794520535863,0.30389850291328424,0.30367828003983816,0.3106541280578258,0.2648294986142352,0.34847368009344715,0.29502142947694276,0.35140341364782984,0.2864847879061036
892,000001.SH,20180507,3136.6448,3094.8989,3136.8363,3091.6579,3091.0334,45.6114,1.4756,138948186.0,178243870.0,0.3188283532925604,0.3690179124489836,0.36924814585102905,0.3149318182741282,0.3166859202771803,0.31418100490818796,0.32988148021186253,0.3090727088144469,0.29432334392517623,0.3259934812621222,0.3317657873190478,0.2722507534560613,0.30982304127510824,0.3023313786214958,0.322080475237904,0.2825970698423995,0.30381917932662095,0.3035989247091027,0.31057577826216165,0.2647445434177772
